District,Constituency,Polling Station,Total,Male,Female,PDF Link
ROHTAK,61-GARHI SAMPLA-KILOI,TITAULI,6005,3318,2687,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610039.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610040.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610041.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610042.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610043.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610044.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,GIJHI,2288,1270,1018,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610176.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610177.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,PADA,1496,813,683,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610088.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,HUMAYUNPUR,2951,1617,1334,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610139.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610140.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610141.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610142.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,GHILAUR KALAN,2714,1481,1233,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610020.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610021.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610022.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,ATAIL,3246,1790,1456,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610147.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610148.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610149.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,MAKRAULI KALAN,4459,2462,1997,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610074.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610075.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610076.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610077.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610078.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,SANGHI,6766,3629,3137,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610010.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610011.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610012.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610013.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610014.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610015.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610016.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610017.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610018.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,SAMPLA,5124,2753,2371,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610187.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610188.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610189.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610190.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610191.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,RITHAL NARWAL,2166,1174,992,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610059.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610060.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610061.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,KILOI DOPANA,3931,2148,1783,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610062.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610063.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610064.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610065.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610066.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,BASANTPUR,1239,680,559,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610050.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,KATWARA,736,391,345,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610009.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,BHALOUT,5328,2863,2465,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610118.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610120.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610121.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610122.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610123.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,ISMAILA-11 BISWA,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610183.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,GHILAUR KHURD,729,401,328,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610019.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,GARHI SAMPLA,2328,1252,1076,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610202.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610203.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,NASIRPUR,498,265,233,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610082.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,KULTANA,2621,1430,1191,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610184.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610185.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610186.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,SASRAULI,793,433,360,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610047.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,BAKHETA,2315,1271,1044,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610136.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610137.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610138.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,CHIRI,6904,3816,3088,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610003.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610004.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610005.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610006.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610007.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610008.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,DHAMAR,3263,1833,1430,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610051.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610052.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610053.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610054.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,SAMCHANA,4401,2482,1919,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610163.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610164.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610165.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610166.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610167.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,JINDRAN,1263,678,585,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610045.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610046.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,KAHANI SADE SAT BISWA,926,516,410,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610025.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,JASIA,4810,2594,2216,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610026.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610027.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610028.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610029.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,KANSALA,4610,2503,2107,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610131.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610132.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610133.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610134.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610135.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,RITHAL PHOGAT,4252,2339,1913,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610055.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610056.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610057.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610058.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,KHERI SAMPLA,7377,3988,3389,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610192.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610193.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610194.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610195.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610196.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610197.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610198.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610199.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,PAKASMA,4737,2601,2136,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610124.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610125.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610126.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610127.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610128.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,BRAHMANWAS,1979,1072,907,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610048.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610049.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,BOHAR,8341,4388,3953,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610097.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610098.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610100.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610101.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610102.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610103.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610104.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,GANDHRA,4361,2331,2030,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610150.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610151.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610152.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610153.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,KHIDWALI,5515,3089,2426,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610030.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610031.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610032.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610033.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610034.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610035.PDF"
