District,Constituency,Polling Station,Total,Male,Female,PDF Link
AMBALA,3-NARAINGARH,CHHOTI BASSI,968,530,438,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030060.PDF
AMBALA,3-NARAINGARH,CHECHI MAJRA,1226,637,589,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030012.PDF
AMBALA,3-NARAINGARH,BAHLOLI,853,480,373,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030122.PDF
AMBALA,3-NARAINGARH,KHANPUR LAVANA,765,418,347,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030094.PDF
AMBALA,3-NARAINGARH,RAMPUR,548,282,266,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030021.PDF
AMBALA,3-NARAINGARH,NAKHDAULI,811,429,382,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030182.PDF
AMBALA,3-NARAINGARH,DHAMAULI BICHALI,1148,600,548,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030129.PDF
AMBALA,3-NARAINGARH,DERA,3875,2075,1800,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030014.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030015.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030016.PDF"
AMBALA,3-NARAINGARH,BHAROG,1747,949,798,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030079.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030080.PDF"
AMBALA,3-NARAINGARH,NANDUWALI,568,310,258,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030181.PDF
AMBALA,3-NARAINGARH,BHAREHRI KALAN,1112,597,515,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030132.PDF
AMBALA,3-NARAINGARH,KODWA KALAN,747,385,362,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030151.PDF
AMBALA,3-NARAINGARH,RATAUR,506,278,228,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030007.PDF
AMBALA,3-NARAINGARH,KARASAN,1328,706,622,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030149.PDF
AMBALA,3-NARAINGARH,RASIDPUR,770,429,341,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030066.PDF
AMBALA,3-NARAINGARH,KOHRA BHURA,1938,1022,916,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030005.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030006.PDF"
AMBALA,3-NARAINGARH,BICHPARI,983,535,448,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030028.PDF
AMBALA,3-NARAINGARH,GANESHPUR,935,509,426,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB03/CMB0030150.PDF
AMBALA,3-NARAINGARH,MIRJAPUR,919,488,431,ht
