District,Constituency,Polling Station,Total,Male,Female,PDF Link
REWARI,72-BAWAL(SC),MAJRA MUTSIL BHALKhI,2353,1237,1116,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720114.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720115.PDF"
REWARI,72-BAWAL(SC),BALAWAS,1996,1042,954,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720157.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720158.PDF"
REWARI,72-BAWAL(SC),KHANDEWARA,2474,1270,1204,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720180.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720181.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720182.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720183.PDF"
REWARI,72-BAWAL(SC),GOLIYAKA,943,485,458,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720090.PDF
REWARI,72-BAWAL(SC),GOTHRA TAPPA KHORI,2356,1190,1166,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720101.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720103.PDF"
REWARI,72-BAWAL(SC),DHAMLAKA,683,355,328,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720042.PDF
REWARI,72-BAWAL(SC),KHORI,3719,1952,1767,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720022.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720023.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720024.PDF"
REWARI,72-BAWAL(SC),HUSAINPUR,636,341,295,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720033.PDF
REWARI,72-BAWAL(SC),BIDAWAS,1531,813,718,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720197.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720198.PDF"
REWARI,72-BAWAL(SC),KHALETA,1606,820,786,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720012.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720013.PDF"
REWARI,72-BAWAL(SC),RALIYAWAS,1790,957,833,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720056.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720057.PDF"
REWARI,72-BAWAL(SC),KARNAWAS,1595,855,740,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720083.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720084.PDF"
REWARI,72-BAWAL(SC),JALIAWAS,835,429,406,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720132.PDF
REWARI,72-BAWAL(SC),BERWAL,1131,615,516,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720160.PDF
REWARI,72-BAWAL(SC),DHAMLAWAS,1101,596,505,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720029.PDF
REWARI,72-BAWAL(SC),AHROD,2127,1121,1006,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720005.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720006.PDF"
REWARI,72-BAWAL(SC),PATUHERA,1199,618,581,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720077.PDF
REWARI,72-BAWAL(SC),BHANDOR,1286,681,605,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720092.PDF
REWARI,72-BAWAL(SC),DHARAN,2546,1353,1193,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720162.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720163.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720164.PDF"
REWARI,72-BAWAL(SC),MANETHI,1809,937,872,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720108.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720109.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720110.PDF"
REWARI,72-BAWAL(SC),NANGALSHAHBAJPUR,539,287,252,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720140.PDF
